t,y,x,id,parent_id,track_id,area
34,1763.931338028169,1790.7218309859154,172830,172447,169,568
34,1715.552995391705,1840.447004608295,172831,172448,165,434
34,1776.2196078431373,1833.8176470588235,172840,172457,167,510
34,1741.382405745063,1853.1526032315978,172841,172458,168,557
35,1726.8956661316213,1677.454253611557,173187,172804,170,623
35,1681.1233082706767,1694.6947368421052,173188,172805,171,665
35,1733.8977505112475,1720.2188139059306,173197,172814,172,489
35,1715.1122994652405,1754.066844919786,173198,172815,162,748
35,1685.1032258064515,1868.3225806451612,173205,172822,175,310
35,1693.2923076923078,1838.2092307692308,173206,172823,176,325
35,1763.5520581113801,1879.9007263922517,173209,172826,173,413
35,1739.7,1891.3,173210,172827,174,350
35,1765.9588551,1791.1824686940965,173213,172830,169,559
35,1716.0114678899083,1840.6123853211009,173214,172831,165,436
35,1777.0124555160141,1832.4163701067616,173223,172840,167,562
35,1740.7979452054794,1852.9469178082193,173224,172841,168,584
36,1727.529702970297,1678.4422442244224,173570,173187,170,606
36,1681.2737920937043,1694.6603221083456,173571,173188,171,683
36,1731.5896907216495,1721.7319587628865,173580,173197,172,485
36,1715.4587765957447,1754.9933510638298,173581,173198,162,752
36,1684.3475783475783,1869.5868945868947,173588,173205,175,351
36,1694.484939759036,1838.801204819277,173589,173206,176,332
36,1763.30155210643,1879.7827050997782,173592,173209,173,451
36,1739.3406940063091,1888.4447949526814,173593,173210,174,317
36,1764.9535655058044,1791.7363184079602,173596,173213,169,603
36,1716.8974943052392,1840.6628701594532,173597,173214,165,439
36,1776.5047801147227,1832.3059273422562,173606,173223,167,523
36,1740.3821292775665,1855.2889733840304,173607,173224,168,526
37,1727.7794871794872,1677.9880341880341,173953,173570,170,585
37,1682.09224012,1695.2650073206441,173954,173571,171,683
37,1733.016563146998,1720.631469979296,173963,173580,172,483
37,1716.3478835978835,1754.7089947089946,173964,173581,162,756
37,1682.53477218,1869.8585131894483,173971,173588,175,417
37,1689.72131147541,1838.4918032786886,173972,173589,176,366
37,1765.3478260869565,1881.4323671497584,173975,173592,173,414
37,1739.4511494252874,1892.5114942528735,173976,173593,174,348
37,1765.836956521739,1789.9239130434783,173979,173596,169,552
37,1719.8649155722326,1837.9324577861164,173980,173597,165,533
37,1777,1833.2768670309654,173989,173606,167,549
37,1742.3978494623657,1857.8118279569892,173990,173607,168,558
38,1728.4010067114093,1676.038590604027,174319,173953,170,596
38,1681.4918759231905,1695.0118168389956,174320,173954,171,677
38,1729.9013806706114,1720.6153846153845,174329,173963,172,507
38,1714.9815546772068,1753.3833992094862,174330,173964,162,759
38,1683.570093457944,1869.1191588785045,174337,173971,175,428
38,1687.203539823009,1837.0176991150443,174338,173972,176,339
38,1762.6470588235295,1881.5882352941176,174341,173975,173,425
38,1736.081081081081,1888.6,174342,173976,174,370
38,1762.8201680672269,1791.2302521008403,174345,173979,169,595
38,1719.9404761904761,1835.7777777777778,174346,173980,165,504
38,1776.0567107750473,1833.9546313799622,174355,173989,167,529
38,1739.155109489051,1855.3211678832117,174356,173990,168,548
39,1729.4317406143346,1677.122866894198,174699,174319,170,586
39,1680.684750733138,1693.782991202346,174700,174320,171,682
39,1730.093023255814,1721.4263565891472,174709,174329,172,516
39,1714.4172099087352,1753.232073011734,174710,174330,162,767
39,1682.3381294964029,1870.390887290168,174717,174337,175,417
39,1685.10447761,1838.3164179104479,174718,174338,176,335
39,1761.1193058568329,1880.9501084598699,174721,174341,173,461
39,1737.0437158469945,1891.4972677595629,174722,174342,174,366
39,1763.565705128205,1792.2660256410256,174725,174345,169,624
39,1719.499001996008,1832.5429141716568,174726,174346,165,501
39,1773.9738805970148,1834.7873134328358,174735,174355,167,536
39,1737.4442508710802,1855.9494773519164,174736,174356,168,574
40,1728.3204047217537,1677.2984822934234,175079,174699,170,593
40,1681.780523255814,1696.265988372093,175080,174700,171,688
40,1729.4708029197081,1721.0802919708028,175089,174709,172,548
40,1714.6503311258277,1754.2450331125829,175090,174710,162,755
40,1681.7477064220184,1869.5779816513761,175097,174717,175,436
40,1688.7456647398844,1835.849710982659,175098,174718,176,346
40,1759.80375782881,1883.4237995824635,175101,174721,173,479
40,1734.467966573816,1896.1727019498608,175102,174722,174,359
40,1762.6416,1795.6112,175105,174725,169,625
40,1721.3326885880078,1835.4119922630562,175106,174726,165,517
40,1775.078895463511,1834.8816568047337,175115,174735,167,507
40,1738.7043918918919,1860.1283783783783,175116,174736,168,592
41,1730.6192982456141,1675.3631578947368,175459,175079,170,570
41,1684.2116788321168,1693.6540145985402,175460,175080,171,685
41,1730.220640569395,1718.6832740213524,175469,175089,172,562
41,1715.5303430079155,1753.1833773087071,175470,175090,162,758
41,1683.0861678004535,1866.5011337868482,175477,175097,175,441
41,1688.1666666666667,1837.2142857142858,175478,175098,176,336
41,1761.0438756855576,1879.4314442413163,175481,175101,173,547
41,1737.4899497487438,1897.2010050251256,175482,175102,174,398
41,1762.6186046511627,1795.187596899225,175485,175105,169,645
41,1720.0229445506693,1835.6959847036328,175486,175106,165,523
41,1777.6984402079722,1831.7417677642982,175495,175115,167,577
41,1741.1384364820847,1855.5570033,175496,175116,168,614
42,1729.8350168350169,1679.2895622895624,175839,175459,170,594
42,1683.3656597774245,1693.5182829888713,175840,175460,171,629
42,1732.534516765286,1717.34516765286,175849,175469,172,507
42,1718.0104849279162,1753.2726081258193,175850,175470,162,763
42,1681.703196347032,1871.0639269406392,175857,175477,175,438
42,1687.5745341614906,1835.6397515527951,175858,175478,176,322
42,1758.2898550724638,1881.9316770186335,175861,175481,173,483
42,1738.3308457711444,1899.1169154228855,175862,175482,174,402
42,1760.6094224924013,1797.323708206687,175865,175485,169,658
42,1721.0946196660482,1833.5194805194806,175866,175486,165,539
42,1778.3819188191883,1834.138376383764,175875,175495,167,542
42,1740.2702265372168,1856.784789644013,175876,175496,168,618
43,1728.625816993464,1678.671568627451,176223,175839,170,612
43,1682.8002853067046,1693.355206847361,176224,175840,171,701
43,1730.5186640471513,1717.475442,176233,175849,172,509
43,1715.1172413793104,1751.9406896551725,176234,175850,162,725
43,1681.4947368421053,1870.9894736842105,176241,175857,175,475
43,1687.31092437,1837.81512605042,176242,175858,176,357
43,1757.6993736951983,1879.9018789,176245,175861,173,479
43,1742.1888888888889,1897.5555555555557,176246,175862,174,360
43,1758.3095238095239,1799.578869047619,176249,175865,169,672
43,1719.768953068592,1832.21119133574,176250,175866,165,554
43,1776.0671641791046,1832.92723880597,176259,175875,167,536
43,1738.60413080895,1857.5955249569706,176260,175876,168,581
44,1727.7274220032841,1676.75041051,176607,176223,170,609
44,1680.0283582089553,1693.631343283582,176608,176224,171,670
44,1730.1600753295668,1716.4915254237287,176617,176233,172,531
44,1715.2104575163398,1753.3124183006537,176618,176234,162,765
44,1678.11377245509,1873.3353293413174,176625,176241,175,501
44,1683.43380282,1836.6901408450703,176626,176242,176,355
44,1757.515325670498,1878.5,176629,176245,173,522
44,1740.4749340369394,1895.693931398417,176630,176246,174,379
44,1760.5462822,1797.8907435508345,176633,176249,169,659
44,1717.3471223021584,1832.4046762589928,176634,176250,165,556
44,1780.572192513369,1831.1051693404634,176643,176259,167,561
44,1737.8154574132493,1855.916403785489,176644,176260,168,634
45,1730.1702508960573,1675.8333333333333,176991,176607,170,558
45,1680.0414814814815,1693.0948148148148,176992,176608,171,675
45,1727.4423791821562,1717.0371747211896,177001,176617,172,538
45,1711.1040609137056,1751.1408629441626,177002,176618,162,788
45,1678.4733475479743,1871.7100213219617,177009,176625,175,469
45,1686.9047619,1833.9732142857142,177010,176626,176,336
45,1755.4275092936803,1881.078066914498,177013,176629,173,538
45,1740.4923076923078,1898.7820512820513,177014,176630,174,390
45,1760.7347242921014,1798.140089418778,177017,176633,169,671
45,1716.7227191413238,1831.9731663685152,177018,176634,165,559
45,1783.524680073126,1827.396709323583,177027,176643,167,547
45,1736.3900481540932,1856.2471910112358,177028,176644,168,623
46,1729.2508250825083,1677.3498349834983,177371,176991,170,606
46,1681.6011904761904,1693.6964285714287,177372,176992,171,672
46,1730.3410852713178,1715.9883720930234,177381,177001,172,516
46,1712.8367609254499,1751.1606683804628,177382,177002,162,778
46,1680.947895791583,1870.2745490981965,177389,177009,175,499
46,1686.5701492537314,1833.2149253731343,177390,177010,176,335
46,1755.763602251407,1878.9774859287054,177393,177013,173,533
46,1742.2890025575448,1897.0409207161124,177394,177014,174,391
46,1761.6698717948718,1796.9375,177397,177017,169,624
46,1717.5732600732601,1831.7326007326008,177398,177018,165,546
46,1783.2767402,1824.7402376910018,177407,177027,167,589
46,1737.1392,1855.9744,177408,177028,168,625
47,1726.0306451612903,1676.5629032258064,177751,177371,170,620
47,1679.1566820276498,1692.9124423963133,177752,177372,171,651
47,1729.8289241622574,1713.530864197531,177761,177381,172,567
47,1711.9821656050956,1752.8624203821655,177762,177382,162,785
47,1678.3910505836575,1871.8171206225682,177769,177389,175,514
47,1686.779552715655,1835.664536741214,177770,177390,176,313
47,1753.9614678899084,1879.0366972477063,177773,177393,173,545
47,1744.7831325301204,1897.0602409638554,177774,177394,174,415
47,1761.137873754153,1795.6760797342192,177777,177397,169,602
47,1715.8974358974358,1831.8168498168498,177778,177398,165,546
47,1783.4055459272097,1821.4003466204506,177787,177407,167,577
47,1732.9611650485438,1857.6229773462783,177788,177408,168,618
48,1728.7607260726072,1676.9191419141914,178131,177751,170,606
48,1681.561377245509,1693.4790419161677,178132,177752,171,668
48,1730.4109090909092,1716.0327272727272,178141,177761,172,550
48,1712.886768447837,1753.4338422391857,178142,177762,162,786
48,1678.7828571428572,1872.5009523809524,178149,177769,175,525
48,1686.0651465798046,1830.9185667752442,178150,177770,176,307
48,1756.4442413162706,1876.7586837294332,178153,177773,173,547
48,1747.8880952380953,1895.8404761904762,178154,177774,174,420
48,1763.7490774907749,1789.579335793358,178157,177777,169,271
48,1717.5714285714287,1831.7641996557659,178158,177778,165,581
48,1786.5583756345177,1816.5313028764806,178167,177787,167,591
48,1732.936630602782,1857.7836166924267,178168,177788,168,647
49,1727.6952224052718,1676.841845140033,178511,178131,170,607
49,1676.8836424957842,1692.5615514333895,178512,178132,171,593
49,1730.8666666666668,1713.8285714285714,178521,178141,172,525
49,1714.2073324905184,1753.4601769911505,178522,178142,162,791
49,1678.6447876447876,1873.2953667953668,178529,178149,175,518
49,1685.75932203,1830.0813559322035,178530,178150,176,295
49,1756.522920203735,1874.8726655348048,178533,178153,173,589
49,1748.658371040724,1894.8687783,178534,178154,174,442
49,1716.9930191972076,1830.9528795811518,178538,178158,165,573
49,1775.4431818181818,1778.590909090909,178540,178157,177,264
49,1764.3555555555556,1807.5851851851853,178541,178157,178,270
49,1786.8531952,1814.7443868739206,178547,178167,167,579
49,1728.7515151515152,1859.539393939394,178548,178168,168,660
50,1736.5053995680346,1672.671706263499,178891,178511,170,463
50,1677.4117647058824,1693.8609625668448,178892,178512,171,374
50,1729.281195079086,1713.6959578207382,178901,178521,172,569
50,1714.0825,1750.83625,178902,178522,162,800
50,1680.009633911368,1873.1059730250481,178909,178529,175,519
50,1687.3478260869565,1831.3210702341137,178910,178530,176,299
50,1758.3156089193826,1874.6312178,178913,178533,173,583
50,1749.65625,1895.1674107142858,178914,178534,174,448
50,1718.1485809682804,1831.6110183639398,178918,178538,165,599
50,1771.2788944723618,1782.9095477386934,178920,178540,177,398
50,1752.6871508379888,1805.8491620111731,178921,178541,178,358
50,1784.926868044515,1815.027027027027,178927,178547,167,629
50,1729.4646153846154,1861.3507692307692,178928,178548,168,650
51,1739.72131147541,1675.2224824355972,179276,178891,170,427
51,1673.017361111111,1703.0902777777778,179278,178892,179,288
51,1681.7073954983923,1679.3086816720256,179280,178892,180,311
51,1729.43216080402,1711.036850921273,179286,178901,172,597
51,1715.0831202046036,1754.8260869565217,179287,178902,162,782
51,1680.1338582677165,1874.484251968504,179294,178909,175,508
51,1687.0378548895899,1833,179295,178910,176,317
51,1757.2820945945946,1873.9273648648648,179298,178913,173,592
51,1746.7617021276596,1894.8595744680852,179299,178914,174,470
51,1717.4027072758038,1833.2148900169204,179303,178918,165,591
51,1771.9188544152744,1782.7040572792362,179305,178920,177,419
51,1750.4896551724137,1809.5471264367816,179306,178921,178,435
51,1782.0710743801653,1817.7454545454545,179312,178927,167,605
51,1726.4884696016773,1865.0587002096436,179313,178928,168,477
52,1674.315112540193,1704.9935691318328,179663,179278,179,311
52,1681.15838509,1679.0372670807453,179665,179280,180,322
52,1720.3851132686084,1659.401294498382,179667,,181,309
52,1741.328947368421,1683.8355263157896,179668,179276,170,304
52,1729.4847512038523,1708.247191011236,179671,179286,172,623
52,1715.774025974026,1753.1584415584416,179672,179287,162,770
52,1680.2711198428292,1873.6286836935167,179679,179294,175,509
52,1687.3427672955975,1828.6729559748428,179680,179295,176,318
52,1756.7064846416383,1873.0460750853242,179683,179298,173,586
52,1746.1257731958763,1893.2742268041238,179684,179299,174,485
52,1714.673076923077,1833.6608391608393,179688,179303,165,572
52,1771.1778290993072,1784.2424942263278,179690,179305,177,433
52,1747.7982646420824,1817.6789587852495,179691,179306,178,461
52,1781.2227342549922,1816.7219662058371,179697,179312,167,651
52,1732.057142857143,1853.9571428571428,179700,179313,168,140
52,1710.741935483871,1878.2129032258065,179701,,182,155
53,1673.3096446700508,1703.6370558375634,180048,179663,179,394
53,1678.84375,1680.3607954545455,180050,179665,180,352
53,1715.9201277955272,1660.073482428115,180052,179667,181,313
53,1740.6836734693877,1682.9149659863945,180053,179668,170,294
53,1729.328282828283,1709.3131313131314,180056,179671,172,594
53,1713.470223325062,1750.4032258064517,180057,179672,162,806
53,1677.272,1873.908,180064,179679,175,500
53,1686.9415584415585,1829.4935064935064,180065,179680,176,308
53,1755.6379928315412,1871.1218637992831,180068,179683,173,558
53,1747.2345679012346,1891.5288065843622,180069,179684,174,486
53,1713.3812056737588,1835.1418439716313,180073,179688,165,564
53,1772.485193621868,1782.3029612756263,180075,179690,177,439
53,1744.6021276595745,1821.304255319149,180076,179691,178,470
53,1778.2238095238095,1818.184126984127,180082,179697,167,630
53,1732.4204545454545,1860.844697,180085,179700,168,264
53,1707.5826446280992,1883.3677685950413,180086,179701,182,242
54,1671.8447058823529,1700.595294117647,180428,180048,179,425
54,1684.4432432432432,1685.2378378378378,180430,180050,180,370
54,1718.643598615917,1657.159169550173,180432,180052,181,289
54,1738.276397515528,1684.8819875776398,180433,180053,170,322
54,1732.9730769230769,1714.9596153846153,180436,180056,172,520
54,1714.1735218508998,1751.8804627249358,180437,180057,162,778
54,1680.2842105263157,1872.6105263157895,180444,180064,175,475
54,1688.7689873417721,1830.613924050633,180445,180065,176,316
54,1757.8297491039427,1871.116487455197,180448,180068,173,558
54,1747.749529190207,1892.1224105461392,180449,180069,174,531
54,1716.0663265306123,1834.0816326530612,180453,180073,165,588
54,1778.0063025210084,1785.59243697479,180455,180075,177,476
54,1748.9834024896265,1816.2053941908714,180456,180076,178,482
54,1778.4776386404294,1824.5295169946332,180462,180082,167,559
54,1734.7875,1861.43125,180465,180085,168,320
54,1706.6283783783783,1884.4797297297298,180466,180086,182,296
55,1670.9977924944812,1701.4613686534217,180808,180428,179,453
55,1684.0227272727273,1686.918181818182,180810,180430,180,440
55,1720.9646302250803,1660.807073954984,180812,180432,181,311
55,1737.6600566572238,1683.1303116147308,180813,180433,170,353
55,1730.1610486891386,1712.0823970037454,180816,180436,172,534
55,1713.7096774193549,1750.231182795699,180817,180437,162,744
55,1681.22653061,1870.2469387755102,180824,180444,175,490
55,1691.1702127659573,1827.465045592705,180825,180445,176,329
55,1757.890625,1870.576388888889,180828,180448,173,576
55,1750.1297709923665,1891.8568702290077,180829,180449,174,524
55,1715.923611111111,1833.2309027777778,180833,180453,165,576
55,1787.9701834862385,1789.3784403669724,180835,180455,177,436
55,1755.6615087040618,1810.2882011605416,180836,180456,178,517
55,1778.516129032258,1823.594470046083,180842,180462,167,217
55,1735.3506097560976,1859.841463414634,180845,180465,168,328
55,1704.4518072289156,1883.6445783,180846,180466,182,332
56,1671.71235521,1701.515444015444,181188,180808,179,518
56,1685.9547413793102,1687.280172413793,181190,180810,180,464
56,1719.990291262136,1660.5728155339805,181192,180812,181,309
56,1739.9066265060242,1681.72891566,181193,180813,170,332
56,1732.2621185,1712.8617594254938,181196,180816,172,557
56,1711.4312320916906,1753.4957020057307,181197,180817,162,698
56,1681.4386317907445,1866.7404426559356,181204,180824,175,497
56,1690.1070336391438,1827.4006116207952,181205,180825,176,327
56,1757.2964285714286,1870.192857142857,181208,180828,173,560
56,1749.609576427256,1891.366482504604,181209,180829,174,543
56,1715.446153846154,1832.3333333333333,181213,180833,165,585
56,1787.4018867924528,1784.554716981132,181215,180835,177,530
56,1757.5903165735567,1815.389199255121,181216,180836,178,537
56,1733.5925925925926,1857.7777777777778,181225,180845,168,351
56,1702.9141274238227,1882.5983379501386,181226,180846,182,361
56,1786.9612068965516,1808.780172413793,181228,180842,183,232
56,1770.4881516587677,1836.1421800947867,181229,180842,184,211
57,1672.532,1703.152,181568,181188,179,500
57,1681.6601731601731,1684.67316017316,181570,181190,180,462
57,1721.7739938080495,1663.65944272,181572,181192,181,323
57,1741.5225988700565,1679.72316384,181573,181193,170,354
57,1734.0427631578948,1713.1842105263158,181576,181196,172,608
57,1712.9078014184397,1758.4728132387706,181577,181197,162,423
57,1681.087591240876,1865.4184914841849,181584,181204,175,411
57,1688.6052631578948,1832.938596491228,181585,181205,176,342
57,1758.6842105263158,1869.6701754385965,181588,181208,173,570
57,1748.6118881118882,1891.8583916083917,181589,181209,174,572
57,1715.3309859154929,1833.9559859154929,181593,181213,165,568
57,1785.390374331551,1784.8128342245989,181595,181215,177,561
57,1754.7274436090224,1814.7105263157896,181596,181216,178,532
57,1735.2542787286063,1855.9364303178484,181605,181225,168,409
57,1702.6891891891892,1882.4756756756756,181606,181226,182,370
57,1788.5240384615386,1808.5817307692307,181608,181228,183,208
57,1774.6689655172413,1834.5344827586207,181609,181229,184,290
58,1670.2523540489642,1703.9114877589454,181948,181568,179,531
58,1681.5875486381324,1686.2140077821011,181950,181570,180,514
58,1723.577142857143,1666.2,181952,181572,181,350
58,1742.3447368421052,1679.18421053,181953,181573,170,380
58,1738.6003490401397,1719.6492146596859,181956,181576,172,573
58,1696.0980392156862,1741.7205882352941,181959,,185,204
58,1723.995024875622,1759.9353233830846,181961,181577,162,201
58,1677.8333333333333,1862.8227513227514,181964,181584,175,378
58,1684.2916666666667,1830.2916666666667,181965,181585,176,336
58,1756.5794701986756,1869.6523178807947,181968,181588,173,604
58,1747.4091710758378,1891.7601410934744,181969,181589,174,567
58,1712.7090301003345,1835.7642140468226,181973,181593,165,598
58,1790.3948339483395,1784.8025830258302,181975,181595,177,542
58,1756.2234848484848,1811.3693181818182,181976,181596,178,528
58,1734.7244444444445,1854.2911111111111,181985,181605,168,450
58,1700.9111675126903,1881.774111675127,181986,181606,182,394
58,1794.366533864542,1812.2509960159364,181988,181608,183,251
58,1773.6205673758866,1833.3652482269504,181989,181609,184,282
59,1670.7078651685392,1704.6629213483145,182328,181948,179,534
59,1677.697628458498,1684.6422924901185,182330,181950,180,506
59,1717.086387434555,1661.9659685863874,182332,181952,181,382
59,1747.1831683168316,1673.4331683168316,182333,181953,170,404
59,1737.6186579378068,1720.6153846153845,182336,181956,172,611
59,1692.3032069970845,1747.737609329446,182339,181959,185,343
59,1723.6685236768803,1758.7632311977716,182341,181961,162,359
59,1678.4773269689738,1862.546539379475,182344,181964,175,419
59,1687.3061889250814,1830.0032573289902,182345,181965,176,307
59,1758.0513698630136,1869.849315068493,182348,181968,173,584
59,1747.3153456998314,1891.7133220910623,182349,181969,174,593
59,1714.2362344582593,1833.6323268206038,182353,181973,165,563
59,1788.156474820144,1783.3039568345323,182355,181975,177,556
59,1755.058365758755,1804.535019455253,182356,181976,178,514
59,1735.3917995444192,1853.382687927107,182365,181985,168,439
59,1701.5037593984962,1881.122807017544,182366,181986,182,399
59,1792.9833333333333,1811.8433333333332,182368,181988,183,300
59,1770.8064516129032,1835.6193548387096,182369,181989,184,310
60,1663.6419294990724,1702.5361781076067,182708,182328,179,539
60,1682.3717693836977,1685.6679920477138,182710,182330,180,503
60,1714.5079726651481,1661.9362186788155,182712,182332,181,439
60,1747.1005586592178,1670.6843575418995,182713,182333,170,358
60,1740.83676703645,1718.9080824088749,182716,182336,172,631
60,1693.5538847117793,1751.1203007518798,182719,182339,185,399
60,1725.1912832929781,1760.5520581113801,182721,182341,162,413
60,1676.9187817258883,1863.2411167512691,182724,182344,175,394
60,1688.0093457943926,1831.6230529595016,182725,182345,176,321
60,1757.9405594405594,1868.8968531468531,182728,182348,173,572
60,1747.8076285240463,1890.4908789386402,182729,182349,174,603
60,1711.8257713248638,1835.7350272232304,182733,182353,165,551
60,1785.1436170212767,1784.5460992907801,182735,182355,177,564
60,1752.6624775583482,1802.5008976660683,182736,182356,178,557
60,1736.861570247934,1846.9070247933885,182745,182365,168,484
60,1700.5724137931034,1882.5747126436781,182746,182366,182,435
60,1794.9651162790697,1811.1773255813953,182748,182368,183,344
60,1769.622807017544,1836.0555555555557,182749,182369,184,342
61,1664.7072727272728,1701.2381818181818,183088,182708,179,550
61,1688.8418079096045,1683.2448210922787,183090,182710,180,531
61,1720.086956521739,1657.5815217391305,183092,182712,181,368
61,1747.0870712401056,1671.0158311345647,183093,182713,170,379
61,1741.7492354740061,1715.9525993883792,183096,182716,172,654
61,1694.3196125907991,1754.46004842615,183099,182719,185,413
61,1729.162291169451,1761.6825775656325,183101,182721,162,419
61,1677.923076923077,1868.0079575596817,183104,182724,175,377
61,1680.6439169139467,1833.341246290801,183105,182725,176,337
61,1758.6258064516128,1867.8129032258064,183108,182728,173,620
61,1749.8694915254237,1889.371186440678,183109,182729,174,590
61,1710.4007029876977,1836.0931458699472,183113,182733,165,569
61,1782.008347245409,1786.0100166944908,183115,182735,177,599
61,1747.7137745974956,1804.0268336314848,183116,182736,178,559
61,1740.682474226804,1846.7896907216495,183125,182745,168,485
61,1702.9590361445782,1881.187951807229,183126,182746,182,415
61,1792.4588528678305,1809.5486284289277,183128,182748,183,401
61,1772.8523076923077,1836.1753846153847,183129,182749,184,325
62,1663.6080139372823,1699.2456445993032,183468,183088,179,574
62,1689.6501831501832,1681.5201465201465,183470,183090,180,546
62,1725.3215339233038,1650.1297935103246,183472,183092,181,339
62,1741.4352078239608,1669.643031784841,183473,183093,170,409
62,1740.379104477612,1711.0268656716419,183476,183096,172,670
62,1695.2379958246347,1754.2588727,183479,183099,185,479
62,1730.6805251641138,1756.3522975929977,183481,183101,162,457
62,1676.6327543424318,1868.8957816377172,183484,183104,175,403
62,1682.7193548387097,1832.5225806451613,183485,183105,176,310
62,1758.667870036101,1866.0108303249099,183488,183108,173,554
62,1748.0605042016807,1887.2285714285715,183489,183109,174,595
62,1710.5,1835.6666666666667,183493,183113,165,522
62,1780.6059544658494,1780.0105078809106,183495,183115,177,571
62,1745.9351535836176,1806.0307167235494,183496,183116,178,586
62,1737.4156626506024,1850.9979919678715,183505,183125,168,498
62,1701.916461916462,1879.4299754299755,183506,183126,182,407
62,1789.2708860759494,1808.6455696202531,183508,183128,183,395
62,1770.6939393939394,1836.6424242424243,183509,183129,184,330
63,1664.5100548446069,1698.65447898,183848,183468,179,547
63,1688.341726618705,1679.88309352518,183850,183470,180,556
63,1730.9721448467967,1646.7465181058496,183852,183472,181,359
63,1740.1418918918919,1670.5225225225224,183853,183473,170,444
63,1736.9097744360902,1709.2015037593985,183856,183476,172,665
63,1697.0943396226414,1757.0859538784066,183859,183479,185,477
63,1730.6673640167364,1749.4602510460252,183861,183481,162,478
63,1676.8197115384614,1868.6802884615386,183864,183484,175,416
63,1684.3548387096773,1830.8354838709677,183865,183485,176,310
63,1756.3351851851853,1868.1703703703704,183868,183488,173,540
63,1754.744094488189,1886.8976377952756,183869,183489,174,508
63,1713.5349716446126,1833.1285444234404,183873,183493,165,529
63,1781.563973063973,1781.0387205387206,183875,183495,177,594
63,1744.3946037099495,1802.2276559865093,183876,183496,178,593
63,1740.1876208897486,1850.5570599613152,183885,183505,168,517
63,1703.2380952380952,1870.7683982683982,183886,183506,182,462
63,1787.2688442211056,1808.7236180904522,183888,183508,183,398
63,1773.692537313433,1833.976119402985,183889,183509,184,335
64,1662.6593959731545,1695.6308724832215,184228,183848,179,596
64,1691.7911504424778,1677.1982300884956,184230,183850,180,565
64,1732.221945137157,1644.6209476309227,184232,183852,181,401
64,1748.0279329608938,1668.1899441340781,184233,183853,170,358
64,1736.8970149253732,1707.3731343283582,184236,183856,172,670
64,1699.5132924335378,1758.1370143149284,184239,183859,185,489
64,1727.1324376199616,1746.1074856046066,184241,183861,162,521
64,1680.88918206,1873.9129287598944,184244,183864,175,379
64,1683.283536585366,1830.2134146341464,184245,183865,176,328
64,1755.2089844,1868.5253906,184248,183868,173,512
64,1759.1485355648535,1883.6715481171548,184249,183869,174,478
64,1711.4849785407725,1835.5236051502145,184253,183873,165,233
64,1782.890410958904,1776.7636986,184255,183875,177,584
64,1742.6972789115646,1801.748299319728,184256,183876,178,588
64,1740.0780287474333,1851.9034907597536,184265,183885,168,487
64,1706.5808510638299,1860.304255319149,184266,183886,182,470
64,1785.640506329114,1805.5012658227847,184268,183888,183,395
64,1778.7689969604862,1830.5440729483282,184269,183889,184,329
65,1662.4566666666667,1695.2283333333332,184616,184228,179,600
65,1691.8913412563668,1675.6706281833617,184618,184230,180,589
65,1719.1583578,1668.7184750733138,184620,,186,341
65,1743.322033898305,1661.2711864406779,184621,184233,170,413
65,1737.2955882352942,1709.25,184624,184236,172,680
65,1700.3652694610778,1760.129740518962,184627,184239,185,501
65,1722.0881801125704,1744.8499061913697,184629,184241,162,533
65,1680.5454545454545,1875.651948051948,184632,184244,175,385
65,1683.4397590361446,1827.3373493975903,184633,184245,176,332
65,1755.463687150838,1868.3296089385476,184636,184248,173,537
65,1759.3841201716739,1884.1416309012875,184637,184249,174,466
65,1781.393103448276,1776.393103448276,184643,184255,177,580
65,1738.9796610169492,1796.9610169491525,184644,184256,178,590
65,1698.9441340782123,1840.4189944134077,184646,184253,165,179
65,1713.142857142857,1808.7465437788019,184647,,187,217
65,1736.891489361702,1851.6914893617022,184653,184265,168,470
65,1705.490909090909,1860.3434343434344,184654,184266,182,495
65,1782.8770053475937,1803.9385026737968,184656,184268,183,374
65,1776.1978319783198,1828.6720867208671,184657,184269,184,369
66,1662.6435331230284,1693.865930599369,185004,184616,179,634
66,1687.273519163763,1678.6777003484322,185006,184618,180,574
66,1718.506234413965,1671.3316708229427,185008,184620,186,401
66,1745.1105527638192,1659.2412060301508,185009,184621,170,398
66,1739.0374812593702,1711.2188905547227,185012,184624,172,667
66,1703.648,1762.996,185015,184627,185,500
66,1719.214920071048,1742.2042628774423,185017,184629,162,563
66,1681.473404255319,1876.497340425532,185020,184632,175,376
66,1682.969696969697,1826.8080808080808,185021,184633,176,297
66,1757.3564547206165,1866.5799614643545,185024,184636,173,519
66,1760.162447257384,1882.8059071729958,185025,184637,174,474
66,1783.242144177449,1774.641404805915,185031,184643,177,541
66,1739.1631944444443,1796.3975694444443,185032,184644,178,576
66,1700.5120967741937,1838.9314516129032,185034,184646,165,248
66,1712.9107142857142,1812.425,185035,184647,187,280
66,1736.1777777777777,1852.2747474747475,185041,184653,168,495
66,1704.9510638297872,1865.0702127659574,185042,184654,182,470
66,1783.7433862433863,1802.7460317460318,185044,184656,183,378
66,1775.5153846153846,1827.1435897435897,185045,184657,184,390
67,1662.0183946488294,1694.3879598662206,185392,185004,179,598
67,1686.764705882353,1677.183391,185394,185006,180,578
67,1719.6518987341772,1673.5590717299579,185396,185008,186,474
67,1746.9050279329608,1665.6620111731843,185397,185009,170,358
